Date,State,tot_cases,new_cases
2020-06-25,VI,76,3
2020-07-02,VI,90,14
2020-07-09,VI,122,32
2020-07-16,VI,243,121
2020-07-23,VI,320,77
2020-07-30,VI,385,65
2020-08-06,VI,481,96
2020-08-13,VI,639,158
2020-08-20,VI,828,189
2020-08-27,VI,"1,030",202
2020-09-03,VI,"1,144",114
2020-09-10,VI,"1,197",53
2020-09-17,VI,"1,232",35
2020-09-24,VI,"1,290",58
2020-10-01,VI,"1,318",28
2020-10-08,VI,"1,322",4
2020-10-15,VI,"1,328",6
2020-10-22,VI,"1,337",9
2020-10-29,VI,"1,353",16
2020-11-05,VI,"1,388",35
2020-11-12,VI,"1,413",25
2020-11-19,VI,"1,463",50
2020-11-26,VI,"1,521",58
2020-12-03,VI,"1,589",68
2020-12-10,VI,"1,698",109
2020-12-17,VI,"1,828",130
2020-12-24,VI,"1,967",139
2020-12-31,VI,"2,031",64
2021-01-07,VI,"2,106",75
2021-01-14,VI,"2,166",60
2021-01-21,VI,"2,305",139
2021-01-28,VI,"2,373",68
2021-02-04,VI,"2,440",67
2021-02-11,VI,"2,505",65
2021-02-18,VI,"2,558",53
2021-02-25,VI,"2,623",65
2021-03-04,VI,"2,695",72
2021-03-11,VI,"2,761",66
2021-03-18,VI,"2,803",42
2021-03-25,VI,"2,876",73
2021-04-01,VI,"2,907",31
2021-04-08,VI,"2,954",47
2021-04-15,VI,"3,005",51
2021-04-22,VI,"3,044",39
2021-04-29,VI,"3,098",54
2021-05-06,VI,"3,178",80
2021-05-13,VI,"3,256",78
2021-05-20,VI,"3,308",52
2021-05-27,VI,"3,399",91
2021-06-03,VI,"3,539",140
2021-06-10,VI,"3,652",113
2021-06-17,VI,"3,747",95
2021-06-24,VI,"3,819",72
2021-07-01,VI,"3,879",60
2021-07-08,VI,"3,970",91
2021-07-15,VI,"4,104",134
2021-07-22,VI,"4,286",182
2021-07-29,VI,"4,497",211
2021-08-05,VI,"4,777",280
2021-08-12,VI,"5,093",316
2021-08-19,VI,"5,413",320
2021-08-26,VI,"5,707",294
2021-09-02,VI,"5,934",227
2021-09-09,VI,"6,102",168
2021-09-16,VI,"6,351",249
2021-09-23,VI,"6,557",206
2021-09-30,VI,"6,721",164
2021-10-07,VI,"6,885",164
2021-10-14,VI,"6,978",93
2021-10-21,VI,"7,099",121
2021-10-28,VI,"7,172",73
2021-11-04,VI,"7,251",79
2021-11-11,VI,"7,329",78
2021-11-18,VI,"7,397",68
2021-11-25,VI,"7,490",93
2021-12-02,VI,"7,514",24
2021-12-09,VI,"7,582",68
2021-12-16,VI,"7,624",42
2021-12-23,VI,"7,763",139
2021-12-30,VI,"8,725",962
2022-01-06,VI,"11,160","2,435"
2022-01-13,VI,"13,110","1,950"
2022-01-20,VI,"14,028",918
2022-01-27,VI,"14,689",661
2022-02-03,VI,"14,935",246
2022-02-10,VI,"15,128",193
2022-02-17,VI,"15,246",118
2022-02-24,VI,"15,327",81
2022-03-03,VI,"15,410",83
2022-03-10,VI,"15,444",34
2022-03-17,VI,"15,572",128
2022-03-24,VI,"15,596",24
2022-03-31,VI,"15,636",40
2022-04-07,VI,"15,726",90
2022-04-14,VI,"15,836",110
2022-04-21,VI,"15,955",119
2022-04-28,VI,"16,260",305
2022-05-05,VI,"16,918",658
2022-05-12,VI,"17,672",754
2022-05-19,VI,"18,551",879
2022-05-26,VI,"19,252",701
2022-06-02,VI,"19,971",719
2022-06-09,VI,"20,332",361
2022-06-16,VI,"20,562",230
2022-06-23,VI,"20,704",142
2022-06-30,VI,"20,899",195
2022-07-07,VI,"21,022",123
2022-07-14,VI,"21,246",224
2022-07-21,VI,"21,499",253
2022-07-28,VI,"21,677",178
2022-08-04,VI,"21,921",244
2022-08-11,VI,"22,075",154
2022-08-18,VI,"22,278",203
2022-08-25,VI,"22,481",203
2022-09-01,VI,"22,711",230
2022-09-08,VI,"22,859",148
2022-09-15,VI,"23,018",159
2022-09-22,VI,"23,095",77
2022-09-29,VI,"23,154",59
2022-10-06,VI,"23,198",44
2022-10-13,VI,"23,233",35
2022-10-20,VI,"23,276",43
2022-10-27,VI,"23,311",35
2022-11-03,VI,"23,367",56
2022-11-10,VI,"23,435",68
2022-11-17,VI,"23,466",31
2020-01-23,VT,0,0
2020-01-30,VT,0,0
2020-02-06,VT,0,0
2020-02-13,VT,0,0
2020-02-20,VT,0,0
2020-02-27,VT,0,0
2020-03-05,VT,0,0
2020-03-12,VT,2,2
2020-03-19,VT,21,19
2020-03-26,VT,162,141
2020-04-02,VT,373,211
2020-04-09,VT,663,290
2020-04-16,VT,808,145
2020-04-23,VT,833,25
2020-04-30,VT,868,35
2020-05-07,VT,917,49
2020-05-14,VT,933,16
2020-05-21,VT,956,23
2020-05-28,VT,979,23
2020-06-04,VT,"1,029",50
2020-06-11,VT,"1,112",83
2020-06-18,VT,"1,139",27
2020-06-25,VT,"1,196",57
2020-07-02,VT,"1,235",39
2020-07-09,VT,"1,277",42
2020-07-16,VT,"1,332",55
2020-07-23,VT,"1,386",54
2020-07-30,VT,"1,415",29
2020-08-06,VT,"1,454",39
2020-08-13,VT,"1,492",38
2020-08-20,VT,"1,544",52
2020-08-27,VT,"1,593",49
2020-09-03,VT,"1,638",45
2020-09-10,VT,"1,668",30
2020-09-17,VT,"1,715",47
2020-09-24,VT,"1,735",20
2020-10-01,VT,"1,767",32
2020-10-08,VT,"1,851",84
2020-10-15,VT,"1,919",68
2020-10-22,VT,"2,008",89
2020-10-29,VT,"2,163",155
2020-11-05,VT,"2,336",173
2020-11-12,VT,"2,736",400
2020-11-19,VT,"3,416",680
2020-11-26,VT,"4,026",610
2020-12-03,VT,"4,707",681
2020-12-10,VT,"5,438",731
2020-12-17,VT,"6,190",752
2020-12-24,VT,"6,827",637
2020-12-31,VT,"7,496",669
2021-01-07,VT,"8,462",966
2021-01-14,VT,"9,652","1,190"
2021-01-21,VT,"10,665","1,013"
2021-01-28,VT,"11,576",911
2021-02-04,VT,"12,526",950
2021-02-11,VT,"13,324",798
2021-02-18,VT,"14,159",835
2021-02-25,VT,"14,851",692
2021-03-04,VT,"15,704",853
2021-03-11,VT,"16,514",810
2021-03-18,VT,"17,273",759
2021-03-25,VT,"18,264",991
2021-04-01,VT,"19,575","1,311"
2021-04-08,VT,"20,691","1,116"
2021-04-15,VT,"21,686",995
2021-04-22,VT,"22,350",664
2021-04-29,VT,"22,848",498
2021-05-06,VT,"23,334",486
2021-05-13,VT,"23,747",413
2021-05-20,VT,"24,046",299
2021-05-27,VT,"24,198",152
2021-06-03,VT,"24,260",62
2021-06-10,VT,"24,334",74
2021-06-17,VT,"24,373",39
2021-06-24,VT,"24,403",30
2021-07-01,VT,"24,433",30
2021-07-08,VT,"24,464",31
2021-07-15,VT,"24,544",80
2021-07-22,VT,"24,665",121
2021-07-29,VT,"24,848",183
2021-08-05,VT,"25,241",393
2021-08-12,VT,"25,934",693
2021-08-19,VT,"26,663",729
2021-08-26,VT,"27,494",831
2021-09-02,VT,"28,619","1,125"
2021-09-09,VT,"29,600",981
2021-09-16,VT,"30,941","1,341"
2021-09-23,VT,"32,373","1,432"
2021-09-30,VT,"33,658","1,285"
2021-10-07,VT,"34,928","1,270"
2021-10-14,VT,"36,576","1,648"
2021-10-21,VT,"38,100","1,524"
2021-10-28,VT,"39,606","1,506"
2021-11-04,VT,"41,339","1,733"
2021-11-11,VT,"43,577","2,238"
2021-11-18,VT,"46,038","2,461"
2021-11-25,VT,"48,754","2,716"
2021-12-02,VT,"51,220","2,466"
2021-12-09,VT,"54,473","3,253"
2021-12-16,VT,"57,470","2,997"
2021-12-23,VT,"60,652","3,182"
2021-12-30,VT,"65,009","4,357"
2022-01-06,VT,"73,507","8,498"
2022-01-13,VT,"91,334","17,827"
2022-01-20,VT,"105,594","14,260"
2022-01-27,VT,"113,135","7,541"
2022-02-03,VT,"113,135",0
2022-02-10,VT,"113,135",0
2022-02-17,VT,"113,135",0
2022-02-24,VT,"113,135",0
2022-03-03,VT,"113,135",0
2022-03-10,VT,"113,791",656
2022-03-17,VT,"114,737",946
2022-03-24,VT,"115,691",954
2022-03-31,VT,"116,629",938
2022-04-07,VT,"117,744","1,115"
2022-04-14,VT,"119,313","1,569"
2022-04-21,VT,"121,167","1,854"
2022-04-28,VT,"123,061","1,894"
2022-05-05,VT,"125,347","2,286"
2022-05-12,VT,"127,457","2,110"
2022-05-19,VT,"129,854","2,397"
2022-05-26,VT,"131,460","1,606"
2022-06-02,VT,"132,676","1,216"
2022-06-09,VT,"133,669",993
2022-06-16,VT,"134,415",746
2022-06-23,VT,"135,030",615
2022-06-30,VT,"135,668",638
2022-07-07,VT,"136,145",477
2022-07-14,VT,"136,695",550
2022-07-21,VT,"137,264",569
2022-07-28,VT,"137,649",385
2022-08-04,VT,"138,145",496
2022-08-11,VT,"138,779",634
2022-08-18,VT,"139,226",447
2022-08-25,VT,"139,769",543
2022-09-01,VT,"140,308",539
2022-09-08,VT,"140,740",432
2022-09-15,VT,"141,282",542
2022-09-22,VT,"141,840",558
2022-09-29,VT,"142,443",603
2022-10-06,VT,"142,996",553
2022-10-13,VT,"143,683",687
2022-10-20,VT,"144,346",663
2022-10-27,VT,"144,895",549
2022-11-03,VT,"145,409",514
2022-11-10,VT,"145,838",429
2022-11-17,VT,"146,143",305
2020-01-23,WA,2,2
2020-01-30,WA,2,0
2020-02-06,WA,2,0
2020-02-13,WA,2,0
2020-02-20,WA,2,0
2020-02-27,WA,2,0
2020-03-05,WA,56,54
2020-03-12,WA,411,355
2020-03-19,WA,"1,297",886
2020-03-26,WA,"2,917","1,620"
2020-04-02,WA,"6,428","3,511"
2020-04-09,WA,"9,729","3,301"
2020-04-16,WA,"11,258","1,529"
2020-04-23,WA,"12,838","1,580"
2020-04-30,WA,"14,425","1,587"
2020-05-07,WA,"16,370","1,945"
2020-05-14,WA,"17,864","1,494"
2020-05-21,WA,"19,142","1,278"
2020-05-28,WA,"20,751","1,609"
2020-06-04,WA,"22,657","1,906"
2020-06-11,WA,"24,772","2,115"
2020-06-18,WA,"27,080","2,308"
2020-06-25,WA,"30,265","3,185"
2020-07-02,WA,"33,997","3,732"
2020-07-09,WA,"38,445","4,448"
2020-07-16,WA,"44,081","5,636"
2020-07-23,WA,"49,836","5,755"
2020-07-30,WA,"55,605","5,769"
2020-08-06,WA,"60,715","5,110"
2020-08-13,WA,"65,162","4,447"
2020-08-20,WA,"69,363","4,201"
2020-08-27,WA,"73,023","3,660"
2020-09-03,WA,"76,349","3,326"
2020-09-10,WA,"79,093","2,744"
2020-09-17,WA,"82,012","2,919"
2020-09-24,WA,"85,250","3,238"
2020-10-01,WA,"89,248","3,998"
2020-10-08,WA,"93,269","4,021"
2020-10-15,WA,"97,717","4,448"
2020-10-22,WA,"102,430","4,713"
2020-10-29,WA,"107,587","5,157"
2020-11-05,WA,"114,950","7,363"
2020-11-12,WA,"125,783","10,833"
2020-11-19,WA,"140,298","14,515"
2020-11-26,WA,"159,543","19,245"
2020-12-03,WA,"176,549","17,006"
2020-12-10,WA,"197,434","20,885"
2020-12-17,WA,"215,107","17,673"
2020-12-24,WA,"231,635","16,528"
2020-12-31,WA,"244,804","13,169"
2021-01-07,WA,"262,155","17,351"
2021-01-14,WA,"281,425","19,270"
2021-01-21,WA,"294,549","13,124"
2021-01-28,WA,"305,705","11,156"
2021-02-04,WA,"316,828","11,123"
2021-02-11,WA,"324,996","8,168"
2021-02-18,WA,"330,733","5,737"
2021-02-25,WA,"336,580","5,847"
2021-03-04,WA,"342,083","5,503"
2021-03-11,WA,"346,741","4,658"
2021-03-18,WA,"352,053","5,312"
2021-03-25,WA,"357,417","5,364"
2021-04-01,WA,"364,474","7,057"
2021-04-08,WA,"371,917","7,443"
2021-04-15,WA,"380,533","8,616"
2021-04-22,WA,"390,749","10,216"
2021-04-29,WA,"399,861","9,112"
2021-05-06,WA,"409,804","9,943"
2021-05-13,WA,"417,982","8,178"
2021-05-20,WA,"424,896","6,914"
2021-05-27,WA,"432,361","7,465"
2021-06-03,WA,"437,541","5,180"
2021-06-10,WA,"441,789","4,248"
2021-06-17,WA,"445,397","3,608"
2021-06-24,WA,"448,712","3,315"
2021-07-01,WA,"451,267","2,555"
2021-07-08,WA,"453,837","2,570"
2021-07-15,WA,"458,829","4,992"
2021-07-22,WA,"464,309","5,480"
2021-07-29,WA,"471,826","7,517"
2021-08-05,WA,"485,306","13,480"
2021-08-12,WA,"502,878","17,572"
2021-08-19,WA,"523,574","20,696"
2021-08-26,WA,"545,812","22,238"
2021-09-02,WA,"570,276","24,464"
2021-09-09,WA,"593,047","22,771"
2021-09-16,WA,"616,659","23,612"
2021-09-23,WA,"637,671","21,012"
2021-09-30,WA,"658,086","20,415"
2021-10-07,WA,"676,308","18,222"
2021-10-14,WA,"692,048","15,740"
2021-10-21,WA,"707,545","15,497"
2021-10-28,WA,"722,370","14,825"
2021-11-04,WA,"735,489","13,119"
2021-11-11,WA,"747,888","12,399"
2021-11-18,WA,"760,175","12,287"
2021-11-25,WA,"768,983","8,808"
2021-12-02,WA,"778,505","9,522"
2021-12-09,WA,"788,607","10,102"
2021-12-16,WA,"798,011","9,404"
2021-12-23,WA,"813,556","15,545"
2021-12-30,WA,"848,812","35,256"
2022-01-06,WA,"913,405","64,593"
2022-01-13,WA,"1,024,623","111,218"
2022-01-20,WA,"1,130,832","106,209"
2022-01-27,WA,"1,245,828","114,996"
2022-02-03,WA,"1,329,521","83,693"
2022-02-10,WA,"1,370,935","41,414"
2022-02-17,WA,"1,393,697","22,762"
2022-02-24,WA,"1,412,310","18,613"
2022-03-03,WA,"1,428,196","15,886"
2022-03-10,WA,"1,436,322","8,126"
2022-03-17,WA,"1,443,979","7,657"
2022-03-24,WA,"1,449,765","5,786"
2022-03-31,WA,"1,455,563","5,798"
2022-04-07,WA,"1,465,397","9,834"
2022-04-14,WA,"1,472,914","7,517"
2022-04-21,WA,"1,480,756","7,842"
2022-04-28,WA,"1,495,273","14,517"
2022-05-05,WA,"1,510,414","15,141"
2022-05-12,WA,"1,527,240","16,826"
2022-05-19,WA,"1,547,009","19,769"
2022-05-26,WA,"1,569,199","22,190"
2022-06-02,WA,"1,586,777","17,578"
2022-06-09,WA,"1,607,448","20,671"
2022-06-16,WA,"1,625,225","17,777"
2022-06-23,WA,"1,643,220","17,995"
2022-06-30,WA,"1,662,536","19,316"
2022-07-07,WA,"1,679,919","17,383"
2022-07-14,WA,"1,698,989","19,070"
2022-07-21,WA,"1,717,152","18,163"
2022-07-28,WA,"1,732,460","15,308"
2022-08-04,WA,"1,746,487","14,027"
2022-08-11,WA,"1,758,530","12,043"
2022-08-18,WA,"1,768,805","10,275"
2022-08-25,WA,"1,777,441","8,636"
2022-09-01,WA,"1,785,866","8,425"
2022-09-08,WA,"1,792,187","6,321"
2022-09-15,WA,"1,799,414","7,227"
2022-09-22,WA,"1,807,103","7,689"
2022-09-29,WA,"1,814,902","7,799"
2022-10-06,WA,"1,821,634","6,732"
2022-10-13,WA,"1,826,835","5,201"
2022-10-20,WA,"1,830,508","3,673"
2022-10-27,WA,"1,835,087","4,579"
2022-11-03,WA,"1,839,331","4,244"
2022-11-10,WA,"1,843,926","4,595"
2022-11-17,WA,"1,848,748","4,822"
2020-01-23,WI,0,0
2020-01-30,WI,0,0
2020-02-06,WI,0,0
2020-02-13,WI,0,0
2020-02-20,WI,0,0
2020-02-27,WI,0,0
2020-03-05,WI,0,0
2020-03-12,WI,3,3
2020-03-19,WI,111,108
2020-03-26,WI,621,510
2020-04-02,WI,"1,556",935
2020-04-09,WI,"2,710","1,154"
2020-04-16,WI,"3,721","1,011"
2020-04-23,WI,"4,845","1,124"
2020-04-30,WI,"6,520","1,675"
2020-05-07,WI,"8,900","2,380"
2020-05-14,WI,"10,903","2,003"
2020-05-21,WI,"13,411","2,508"
2020-05-28,WI,"16,464","3,053"
2020-06-04,WI,"19,399","2,935"
2020-06-11,WI,"21,593","2,194"
2020-06-18,WI,"23,454","1,861"
2020-06-25,WI,"25,763","2,309"
2020-07-02,WI,"29,201","3,438"
2020-07-09,WI,"33,153","3,952"
2020-07-16,WI,"38,727","5,574"
2020-07-23,WI,"44,849","6,122"
2020-07-30,WI,"51,051","6,202"
2020-08-06,WI,"56,941","5,890"
2020-08-13,WI,"62,270","5,329"
2020-08-20,WI,"67,494","5,224"
2020-08-27,WI,"72,262","4,768"
2020-09-03,WI,"77,133","4,871"
2020-09-10,WI,"83,341","6,208"
2020-09-17,WI,"92,715","9,374"
2020-09-24,WI,"105,932","13,217"
2020-10-01,WI,"122,275","16,343"
2020-10-08,WI,"138,700","16,425"
2020-10-15,WI,"158,580","19,880"
2020-10-22,WI,"192,217","33,637"
2020-10-29,WI,"221,560","29,343"
2020-11-05,WI,"257,287","35,727"
2020-11-12,WI,"301,349","44,062"
2020-11-19,WI,"350,665","49,316"
2020-11-26,WI,"392,442","41,777"
2020-12-03,WI,"420,930","28,488"
2020-12-10,WI,"452,180","31,250"
2020-12-17,WI,"478,162","25,982"
2020-12-24,WI,"500,444","22,282"
2020-12-31,WI,"516,226","15,782"
2021-01-07,WI,"535,999","19,773"
2021-01-14,WI,"558,020","22,021"
2021-01-21,WI,"573,121","15,101"
2021-01-28,WI,"585,603","12,482"
2021-02-04,WI,"595,757","10,154"
2021-02-11,WI,"603,257","7,500"
2021-02-18,WI,"609,194","5,937"
2021-02-25,WI,"614,260","5,066"
2021-03-04,WI,"619,088","4,828"
2021-03-11,WI,"623,152","4,064"
2021-03-18,WI,"627,062","3,910"
2021-03-25,WI,"631,304","4,242"
2021-04-01,WI,"636,041","4,737"
2021-04-08,WI,"641,641","5,600"
2021-04-15,WI,"648,099","6,458"
2021-04-22,WI,"653,670","5,571"
2021-04-29,WI,"658,699","5,029"
2021-05-06,WI,"663,668","4,969"
2021-05-13,WI,"667,602","3,934"
2021-05-20,WI,"670,789","3,187"
2021-05-27,WI,"673,306","2,517"
2021-06-03,WI,"674,666","1,360"
2021-06-10,WI,"675,729","1,063"
2021-06-17,WI,"676,408",679
2021-06-24,WI,"677,027",619
2021-07-01,WI,"677,612",585
2021-07-08,WI,"678,215",603
2021-07-15,WI,"679,378","1,163"
2021-07-22,WI,"681,170","1,792"
2021-07-29,WI,"685,018","3,848"
2021-08-05,WI,"692,190","7,172"
2021-08-12,WI,"701,109","8,919"
2021-08-19,WI,"710,973","9,864"
2021-08-26,WI,"722,453","11,480"
2021-09-02,WI,"736,263","13,810"
2021-09-09,WI,"749,099","12,836"
2021-09-16,WI,"764,338","15,239"
2021-09-23,WI,"787,097","22,759"
2021-09-30,WI,"807,455","20,358"
2021-10-07,WI,"828,280","20,825"
2021-10-14,WI,"847,006","18,726"
2021-10-21,WI,"862,503","15,497"
2021-10-28,WI,"877,220","14,717"
2021-11-04,WI,"893,028","15,808"
2021-11-11,WI,"913,237","20,209"
2021-11-18,WI,"937,212","23,975"
2021-11-25,WI,"963,229","26,017"
2021-12-02,WI,"986,229","23,000"
2021-12-09,WI,"1,012,189","25,960"
2021-12-16,WI,"1,043,693","31,504"
2021-12-23,WI,"1,072,270","28,577"
2021-12-30,WI,"1,103,754","31,484"
2022-01-06,WI,"1,156,050","52,296"
2022-01-13,WI,"1,252,891","96,841"
2022-01-20,WI,"1,415,098","162,207"
2022-01-27,WI,"1,486,054","70,956"
2022-02-03,WI,"1,526,108","40,054"
2022-02-10,WI,"1,548,286","22,178"
2022-02-17,WI,"1,561,035","12,749"
2022-02-24,WI,"1,568,800","7,765"
2022-03-03,WI,"1,573,435","4,635"
2022-03-10,WI,"1,576,636","3,201"
2022-03-17,WI,"1,579,359","2,723"
2022-03-24,WI,"1,581,942","2,583"
2022-03-31,WI,"1,584,730","2,788"
2022-04-07,WI,"1,587,991","3,261"
2022-04-14,WI,"1,593,166","5,175"
2022-04-21,WI,"1,598,776","5,610"
2022-04-28,WI,"1,607,202","8,426"
2022-05-05,WI,"1,618,023","10,821"
2022-05-12,WI,"1,633,342","15,319"
2022-05-19,WI,"1,649,615","16,273"
2022-05-26,WI,"1,664,367","14,752"
2022-06-02,WI,"1,677,361","12,994"
2022-06-09,WI,"1,691,976","14,615"
2022-06-16,WI,"1,703,197","11,221"
2022-06-23,WI,"1,714,060","10,863"
2022-06-30,WI,"1,724,777","10,717"
2022-07-07,WI,"1,734,113","9,336"
2022-07-14,WI,"1,746,344","12,231"
2022-07-21,WI,"1,759,023","12,679"
2022-07-28,WI,"1,773,092","14,069"
2022-08-04,WI,"1,786,635","13,543"
2022-08-11,WI,"1,799,141","12,506"
2022-08-18,WI,"1,810,752","11,611"
2022-08-25,WI,"1,822,216","11,464"
2022-09-01,WI,"1,832,392","10,176"
2022-09-08,WI,"1,840,060","7,668"
2022-09-15,WI,"1,848,929","8,869"
2022-09-22,WI,"1,857,337","8,408"
2022-09-29,WI,"1,864,411","7,074"
2022-10-06,WI,"1,871,358","6,947"
2022-10-13,WI,"1,878,404","7,046"
2022-10-20,WI,"1,885,519","7,115"
2022-10-27,WI,"1,893,055","7,536"
2022-11-03,WI,"1,900,036","6,981"
2022-11-10,WI,"1,907,232","7,196"
2022-11-17,WI,"1,913,310","6,078"
2020-01-23,WV,0,0
2020-01-30,WV,0,0
2020-02-06,WV,0,0
2020-02-13,WV,0,0
2020-02-20,WV,0,0
2020-02-27,WV,0,0
2020-03-05,WV,0,0
2020-03-12,WV,0,0
2020-03-19,WV,1,1
2020-03-26,WV,39,38
2020-04-02,WV,191,152
2020-04-09,WV,483,292
2020-04-16,WV,703,220
2020-04-23,WV,942,239
2020-04-30,WV,"1,110",168
2020-05-07,WV,"1,240",130
2020-05-14,WV,"1,397",157
2020-05-21,WV,"1,565",168
2020-05-28,WV,"1,888",323
2020-06-04,WV,"2,076",188
2020-06-11,WV,"2,195",119
2020-06-18,WV,"2,374",179
2020-06-25,WV,"2,631",257
2020-07-02,WV,"2,978",347
2020-07-09,WV,"3,707",729
2020-07-16,WV,"4,558",851
2020-07-23,WV,"5,211",653
2020-07-30,WV,"6,278","1,067"
2020-08-06,WV,"7,155",877
2020-08-13,WV,"8,017",862
2020-08-20,WV,"8,800",783
2020-08-27,WV,"9,538",738
2020-09-03,WV,"10,657","1,119"
2020-09-10,WV,"11,814","1,157"
2020-09-17,WV,"13,202","1,388"
2020-09-24,WV,"14,515","1,313"
2020-10-01,WV,"15,850","1,335"
2020-10-08,WV,"17,150","1,300"
2020-10-15,WV,"18,823","1,673"
2020-10-22,WV,"20,734","1,911"
2020-10-29,WV,"23,067","2,333"
2020-11-05,WV,"25,988","2,921"
2020-11-12,WV,"30,203","4,215"
2020-11-19,WV,"36,267","6,064"
2020-11-26,WV,"43,052","6,785"
2020-12-03,WV,"49,905","6,853"
2020-12-10,WV,"58,462","8,557"
2020-12-17,WV,"66,850","8,388"
2020-12-24,WV,"75,936","9,086"
2020-12-31,WV,"84,225","8,289"
2021-01-07,WV,"94,681","10,456"
2021-01-14,WV,"104,250","9,569"
2021-01-21,WV,"111,677","7,427"
2021-01-28,WV,"117,771","6,094"
2021-02-04,WV,"122,478","4,707"
2021-02-11,WV,"125,952","3,474"
2021-02-18,WV,"128,400","2,448"
2021-02-25,WV,"130,393","1,993"
2021-03-04,WV,"132,366","1,973"
2021-03-11,WV,"134,161","1,795"
2021-03-18,WV,"136,328","2,167"
2021-03-25,WV,"138,818","2,490"
2021-04-01,WV,"141,738","2,920"
2021-04-08,WV,"144,351","2,613"
2021-04-15,WV,"147,167","2,816"
2021-04-22,WV,"149,766","2,599"
2021-04-29,WV,"152,300","2,534"
2021-05-06,WV,"154,962","2,662"
2021-05-13,WV,"157,213","2,251"
2021-05-20,WV,"159,155","1,942"
2021-05-27,WV,"160,783","1,628"
2021-06-03,WV,"161,942","1,159"
2021-06-10,WV,"162,727",785
2021-06-17,WV,"163,301",574
2021-06-24,WV,"163,688",387
2021-07-01,WV,"164,043",355
2021-07-08,WV,"164,335",292
2021-07-15,WV,"164,759",424
2021-07-22,WV,"165,397",638
2021-07-29,WV,"166,494","1,097"
2021-08-05,WV,"168,333","1,839"
2021-08-12,WV,"171,196","2,863"
2021-08-19,WV,"175,639","4,443"
2021-08-26,WV,"181,906","6,267"
2021-09-02,WV,"191,156","9,250"
2021-09-09,WV,"201,660","10,504"
2021-09-16,WV,"214,984","13,324"
2021-09-23,WV,"227,507","12,523"
2021-09-30,WV,"238,498","10,991"
2021-10-07,WV,"247,806","9,308"
2021-10-14,WV,"255,778","7,972"
2021-10-21,WV,"262,902","7,124"
2021-10-28,WV,"269,131","6,229"
2021-11-04,WV,"274,510","5,379"
2021-11-11,WV,"279,694","5,184"
2021-11-18,WV,"285,136","5,442"
2021-11-25,WV,"290,909","5,773"
2021-12-02,WV,"295,949","5,040"
2021-12-09,WV,"303,174","7,225"
2021-12-16,WV,"310,245","7,071"
2021-12-23,WV,"317,539","7,294"
2021-12-30,WV,"325,514","7,975"
2022-01-06,WV,"342,607","17,093"
2022-01-13,WV,"367,217","24,610"
2022-01-20,WV,"396,343","29,126"
2022-01-27,WV,"429,016","32,673"
2022-02-03,WV,"451,910","22,894"
2022-02-10,WV,"468,380","16,470"
2022-02-17,WV,"479,154","10,774"
2022-02-24,WV,"486,242","7,088"
2022-03-03,WV,"491,052","4,810"
2022-03-10,WV,"494,031","2,979"
2022-03-17,WV,"495,907","1,876"
2022-03-24,WV,"496,980","1,073"
2022-03-31,WV,"497,670",690
2022-04-07,WV,"498,219",549
2022-04-14,WV,"498,656",437
2022-04-21,WV,"499,444",788
2022-04-28,WV,"500,696","1,252"
2022-05-05,WV,"502,192","1,496"
2022-05-12,WV,"504,510","2,318"
2022-05-19,WV,"507,682","3,172"
2022-05-26,WV,"512,572","4,890"
2022-06-02,WV,"516,554","3,982"
2022-06-09,WV,"520,896","4,342"
2022-06-16,WV,"524,431","3,535"
2022-06-23,WV,"528,049","3,618"
2022-06-30,WV,"531,844","3,795"
2022-07-07,WV,"535,776","3,932"
2022-07-14,WV,"541,062","5,286"
2022-07-21,WV,"546,773","5,711"
2022-07-28,WV,"553,019","6,246"
2022-08-04,WV,"559,295","6,276"
2022-08-11,WV,"565,397","6,102"
2022-08-18,WV,"571,075","5,678"
2022-08-25,WV,"576,424","5,349"
2022-09-01,WV,"582,666","6,242"
2022-09-08,WV,"588,317","5,651"
2022-09-15,WV,"593,806","5,489"
2022-09-22,WV,"597,303","3,497"
2022-09-29,WV,"599,770","2,467"
2022-10-06,WV,"601,885","2,115"
2022-10-13,WV,"603,580","1,695"
2022-10-20,WV,"605,322","1,742"
2022-10-27,WV,"606,794","1,472"
2022-11-03,WV,"608,652","1,858"
2022-11-10,WV,"610,432","1,780"
2022-11-17,WV,"611,813","1,381"
2020-01-23,WY,0,0
2020-01-30,WY,0,0
2020-02-06,WY,0,0
2020-02-13,WY,0,0
2020-02-20,WY,0,0
2020-02-27,WY,0,0
2020-03-05,WY,0,0
2020-03-12,WY,0,0
2020-03-19,WY,16,16
2020-03-26,WY,44,28
2020-04-02,WY,130,86
2020-04-09,WY,221,91
2020-04-16,WY,287,66
2020-04-23,WY,448,161
2020-04-30,WY,544,96
2020-05-07,WY,631,87
2020-05-14,WY,688,57
2020-05-21,WY,788,100
2020-05-28,WY,859,71
2020-06-04,WY,914,55
2020-06-11,WY,980,66
2020-06-18,WY,"1,114",134
2020-06-25,WY,"1,281",167
2020-07-02,WY,"1,513",232
2020-07-09,WY,"1,739",226
2020-07-16,WY,"1,982",243
2020-07-23,WY,"2,284",302
2020-07-30,WY,"2,622",338
2020-08-06,WY,"2,914",292
2020-08-13,WY,"3,078",164
2020-08-20,WY,"3,406",328
2020-08-27,WY,"3,634",228
2020-09-03,WY,"3,911",277
2020-09-10,WY,"4,152",241
